NU_INSCRICAO,race_label,composite_raw_equal,composite_decile,split
190001548761,Pardo,475.08000000000004,3,train
190001857797,White,659.9799999999999,9,train
190001737719,White,612.3399999999999,8,train
190001080805,Pardo,442.56000000000006,1,train
190001295697,Pardo,420.62,0,train
190002082884,Pardo,505.87999999999994,4,train
190001194556,White,460.14,2,val
190001874634,White,518.24,5,train
190001194278,Black,541.76,6,test
190001208077,Pardo,446.16,1,train
190001217702,Pardo,485.56000000000006,3,train
190001407446,Pardo,501.7200000000001,4,val
190001134717,White,512.0,4,test
190001089118,Pardo,511.4,4,train
190001672800,Pardo,437.53999999999996,1,test
190001606639,White,514.08,5,train
190001758625,Asian,356.03999999999996,0,train
190001149140,Pardo,557.8199999999999,6,train
190001525211,Black,457.6,2,train
190001407802,Black,538.02,6,test
190001582755,White,552.9,6,train
190002040973,White,609.46,8,val
190001595768,Black,537.3,6,train
190001133342,Pardo,506.58000000000004,4,train
190001152867,Pardo,608.1600000000001,8,train
190001128634,Pardo,575.5600000000001,7,train
190002034068,Asian,467.0799999999999,2,train
190001069043,White,543.62,6,train
190001433432,Black,411.93999999999994,0,train
190001288873,White,631.26,8,val
190001409510,Pardo,652.4200000000001,9,test
190003184667,Pardo,524.14,5,train
190001027198,White,502.37999999999994,4,train
190002023659,Pardo,455.5,2,test
190001700077,White,505.6,4,train
190001720575,White,434.41999999999996,1,train
190001149439,Pardo,509.3,4,train
190001278283,White,456.96000000000004,2,val
190001462427,Pardo,619.1800000000001,8,train
190001578685,White,545.6600000000001,6,train
190001087857,Pardo,459.7,2,train
190001171245,Pardo,422.76000000000005,0,val
190001087343,Pardo,515.8399999999999,5,train
190001255939,Pardo,392.6,0,train
190001727654,White,477.12,3,test
190001211906,Pardo,525.5600000000001,5,val
190001073923,Black,461.8,2,train
190002454622,Pardo,475.36,3,test
190001613999,White,560.3599999999999,7,test
190001727725,White,503.91999999999996,4,train
190002065410,Pardo,480.12,3,train
190001056389,Pardo,392.52,0,val
190001152236,White,495.71999999999997,4,train
190001891933,White,498.26000000000005,4,test
190001033564,Pardo,403.53999999999996,0,train
190001394217,White,622.5200000000001,8,train
190001424313,White,513.52,5,train
190001075494,Pardo,489.8,3,train
190001266685,White,475.66,3,train
190001183431,Pardo,483.62,3,test
190001409557,Black,483.66,3,train
190001621567,Black,604.86,8,test
190001729958,White,477.48,3,train
190002082408,Black,577.48,7,train
190001497227,Asian,563.5799999999999,7,test
190001603756,Pardo,436.4200000000001,1,train
190001585489,Black,585.72,7,val
190001190253,White,493.4200000000001,3,train
190001403673,Black,487.48,3,train
190001765320,Pardo,610.26,8,test
190001343499,Pardo,462.41999999999996,2,train
190001511716,White,627.9399999999999,8,test
190001396450,Black,432.34,1,test
190001248605,Pardo,520.24,5,train
190001197017,Pardo,473.62000000000006,2,train
190001724338,White,579.36,7,train
190001607261,Black,414.4,0,test
190001303165,White,580.0,7,train
190001378814,Pardo,471.2,2,val
190001891926,White,484.78000000000003,3,train
190001035236,Black,482.0,3,test
190001504197,Black,536.0,6,val
190001023816,Pardo,537.04,6,train
190001504586,Black,559.74,6,val
190001703159,White,492.8,3,train
190002103426,White,443.26000000000005,1,train
190001783448,Black,572.92,7,val
190001614536,Pardo,631.8399999999999,8,train
190001183445,White,498.91999999999996,4,train
190001141214,Pardo,526.5600000000001,5,test
190001736956,White,708.5,9,val
190001497254,Pardo,464.41999999999996,2,val
190001703161,White,558.3599999999999,6,test
190001057686,Pardo,463.32,2,train
190001684073,Black,542.2,6,train
190001692981,White,575.28,7,train
190001178165,Pardo,520.4,5,train
190001726424,White,473.76000000000005,2,train
190001105880,Pardo,531.8199999999999,5,train
190001144510,Pardo,535.42,6,train
190001146530,Pardo,584.86,7,train
190001699856,White,588.6200000000001,7,train
190001607641,Asian,624.12,8,train
190001603172,White,494.38,4,train
190001056961,Pardo,502.65999999999997,4,test
190001353745,Pardo,413.8,0,test
190001480534,White,739.8,9,test
190001044044,Pardo,585.78,7,train
190001602743,Black,518.76,5,val
190001553180,White,519.5600000000001,5,train
190001335537,White,586.28,7,train
190002121816,Pardo,542.66,6,train
190001572002,White,439.23999999999995,1,val
190001719556,White,480.38,3,train
190001708807,White,441.06000000000006,1,train
190001504913,Pardo,582.9,7,test
190001349856,Pardo,486.8,3,test
190001502729,Pardo,602.0200000000001,8,val
190001603392,White,484.17999999999995,3,val
190001460611,Pardo,447.7,1,test
190001118871,Pardo,500.0,4,train
190001446931,Black,367.54,0,test
190001428786,Pardo,590.26,7,train
190001713825,Pardo,525.3,5,train
190001885052,Pardo,474.53999999999996,3,train
190001480736,Pardo,609.0200000000001,8,val
190001161165,White,507.38,4,train
190001303231,White,659.76,9,val
190001563684,Black,498.32,4,val
190001048217,Pardo,537.12,6,test
190001899146,White,439.66,1,train
190001609949,Black,442.34,1,test
190001498771,Asian,588.1200000000001,7,train
190001303312,Pardo,439.48,1,train
190001621356,White,642.5600000000001,9,train
190001623818,White,478.64,3,val
190001451530,Pardo,451.48,1,val
190001623845,Black,532.46,5,train
190001142202,Pardo,604.76,8,train
190001689783,White,651.1400000000001,9,train
190001072089,White,562.3,7,val
190001606834,Pardo,607.5799999999999,8,val
190001173472,White,547.64,6,val
190001111037,Pardo,622.04,8,val
190001339741,Pardo,544.24,6,train
190001525360,Black,578.46,7,val
190001187462,Black,472.98,2,train
190001097524,Pardo,467.3,2,train
190001490012,White,690.9200000000001,9,train
190001563621,Black,506.06000000000006,4,val
190001614475,Pardo,735.4399999999999,9,test
190001534679,White,567.82,7,val
190001342670,Pardo,722.72,9,val
190001429303,White,507.5,4,test
190001703275,White,440.68,1,test
190001217215,Pardo,532.3,5,train
190001357692,Pardo,459.41999999999996,2,val
190001694758,Black,600.48,8,train
190001413144,Black,516.5600000000001,5,val
190001582919,White,642.8599999999999,9,train
190001213002,Black,477.65999999999997,3,train
190001189075,Pardo,442.2,1,train
190001155118,Black,345.28000000000003,0,val
190001422000,Black,564.8,7,train
190001696724,White,510.41999999999996,4,train
190002392961,White,476.5200000000001,3,val
190001609990,Pardo,556.5600000000001,6,train
190001173775,Pardo,748.72,9,train
190001607382,Pardo,518.24,5,train
190001171082,White,589.46,7,train
190001621886,Pardo,464.96000000000004,2,val
190001399966,Black,514.92,5,train
190001590011,White,660.72,9,train
190001075502,Pardo,629.24,8,train
190001508293,Pardo,469.82,2,train
190001411305,Black,481.96000000000004,3,train
190001504746,White,512.54,4,test
190001292554,White,726.86,9,val
190001411188,Pardo,444.8,1,train
190001626829,White,680.6800000000001,9,train
190001535184,Pardo,541.62,6,train
190001288708,Pardo,554.42,6,train
190001164235,Pardo,590.9799999999999,7,train
190001105749,Black,490.88,3,train
190001586373,White,716.26,9,train
190001129315,Pardo,444.06000000000006,1,train
190001792574,Pardo,451.06000000000006,1,train
190001571443,White,508.68,4,train
190001500568,Pardo,470.6,2,val
190001706876,White,569.0200000000001,7,train
190001433160,Pardo,489.93999999999994,3,test
190001439673,Pardo,463.91999999999996,2,train
190001194256,Pardo,580.02,7,train
190001861328,Pardo,523.4399999999999,5,train
190001710507,White,545.54,6,train
190001098530,Pardo,412.0,0,train
190001451337,Pardo,525.04,5,train
190001757582,Pardo,619.5600000000001,8,train
190001447173,Pardo,476.26000000000005,3,train
190001397332,Black,561.76,7,train
190001720531,White,438.64,1,train
190001185345,Black,443.96000000000004,1,test
190002114053,White,421.96000000000004,0,test
190001596681,White,478.12,3,test
190001741771,Black,359.96000000000004,0,train
190001060075,White,636.88,8,test
190002198195,Pardo,666.24,9,train
190001758632,Pardo,449.66,1,train
190001609906,Pardo,573.6,7,train
190001422058,Pardo,516.74,5,train
190001157855,Pardo,402.53999999999996,0,val
190001328201,Black,571.1600000000001,7,test
190001625477,Black,674.78,9,train
190001439861,Pardo,395.44,0,train
190001484454,Pardo,548.0,6,train
190001771303,White,574.04,7,train
190001734597,White,632.2,8,val
190001617638,White,611.08,8,train
190001443599,Pardo,436.14,1,train
190001857853,White,607.1,8,test
190001479069,Pardo,550.0,6,train
190001617790,White,458.76000000000005,2,test
190002125242,Pardo,486.21999999999997,3,val
190001278101,White,731.8,9,train
190001609702,White,492.53999999999996,3,val
190001296059,White,707.6,9,train
190001292226,Pardo,568.1200000000001,7,train
190001710190,Pardo,747.12,9,train
190001273750,Pardo,536.76,6,train
190001024343,Pardo,428.64,1,train
190001768674,White,390.18,0,train
190001407788,Pardo,516.48,5,train
190001542505,Pardo,462.56000000000006,2,val
190001131937,Pardo,452.2,1,test
190001070537,White,461.53999999999996,2,val
190001128661,Pardo,481.86,3,train
190001624414,Pardo,503.23999999999995,4,train
190001163819,Pardo,654.5,9,train
190002117575,Black,512.8,4,test
190001475092,Pardo,622.14,8,train
190001039183,Black,528.7,5,test
190001902588,White,709.3599999999999,9,train
190001766395,Pardo,438.98,1,train
190001881636,White,499.82,4,train
190001874796,White,522.58,5,val
190001726595,Pardo,534.0799999999999,5,val
190001592509,White,482.46000000000004,3,test
190001160760,Pardo,507.2,4,train
190001443539,Pardo,588.2,7,val
190001023563,Pardo,490.62,3,train
190001559412,White,600.6,8,train
190001422091,Black,499.02,4,train
190001146374,Pardo,508.68,4,val
190001462423,Pardo,592.6600000000001,8,val
190001977922,White,472.9,2,test
190001063264,Pardo,303.88,0,train
190001193056,White,649.44,9,test
190001129445,Black,516.6600000000001,5,train
190001152039,Pardo,455.52,2,train
190001096225,Pardo,446.16,1,val
190002128731,White,496.5,4,test
190001575626,Pardo,556.8399999999999,6,train
190001321310,White,463.82000000000005,2,test
190001389794,Pardo,441.4799999999999,1,train
190001147198,Pardo,451.7,1,train
190001394260,White,483.62000000000006,3,train
190001545181,Pardo,473.96000000000004,2,train
190001592995,Pardo,481.41999999999996,3,train
190001146824,Pardo,573.24,7,test
190001603044,White,583.6,7,train
190001040465,Black,442.08000000000004,1,train
190001864597,Pardo,444.46000000000004,1,train
190001299776,White,475.9,3,val
190001534905,White,554.1200000000001,6,val
190001551218,White,709.9200000000001,9,train
190001556058,Pardo,464.12,2,val
190001691318,White,698.5,9,train
190001614534,White,669.7,9,train
190001220351,White,515.1,5,train
190001042874,Pardo,454.76000000000005,2,test
190001429238,Pardo,558.52,6,train
190002089891,Black,547.04,6,train
190001654776,Pardo,562.54,7,train
190001321249,White,506.53999999999996,4,train
190001446913,Black,497.43999999999994,4,train
190001073817,Pardo,407.4,0,train
190001454225,White,490.98,3,test
190001696264,White,544.7,6,test
190001490083,Pardo,638.52,8,train
190001630408,Black,484.82,3,val
190001473302,Pardo,535.1400000000001,6,train
190001684411,Pardo,397.5,0,train
190001310286,White,738.64,9,val
190001123678,Pardo,470.14,2,train
190001170924,Black,521.9,5,val
190001504595,Pardo,454.8,2,val
190001320858,White,754.9399999999999,9,val
190001103403,Pardo,519.7,5,val
190002100434,White,561.6800000000001,7,train
190001768682,Pardo,471.41999999999996,2,train
190001281188,Pardo,534.86,5,train
190001706991,White,499.9,4,train
190001875038,Pardo,458.34,2,val
190001346558,White,429.88,1,train
190001307041,White,475.62000000000006,3,train
190001693214,White,743.58,9,train
190001437064,Pardo,587.96,7,train
190001141131,Black,513.28,5,train
190001199411,Pardo,471.32,2,test
190001592740,Black,646.1600000000001,9,train
190001895515,White,422.2799999999999,0,val
190001724328,White,570.3,7,train
190002082255,Pardo,448.71999999999997,1,train
190001881585,White,511.26000000000005,4,val
190001342950,Pardo,498.93999999999994,4,train
190001654802,Pardo,468.62000000000006,2,train
190001610722,White,475.84,3,train
190001321682,Pardo,580.8199999999999,7,test
190001068299,Pardo,489.32000000000005,3,train
190001793685,White,698.4200000000001,9,val
190001749761,Pardo,560.48,7,test
190001606381,White,454.0,2,train
190001475227,White,748.72,9,val
190001435991,Black,501.34000000000003,4,train
190001475242,White,545.32,6,train
190001625072,White,655.1800000000001,9,train
190001078076,White,372.98,0,train
190001490187,White,536.74,6,train
190001444120,Black,424.76000000000005,1,train
190001484178,White,459.17999999999995,2,train
190001755256,Pardo,476.84,3,test
190001758525,White,339.91999999999996,0,train
190002054891,Black,616.36,8,train
190001372224,Pardo,585.2,7,train
190001035701,Pardo,542.96,6,train
190002037765,White,554.68,6,train
190001447972,Black,437.52,1,train
190001068252,Pardo,610.3199999999999,8,train
190001404440,Pardo,559.9,6,val
190001389775,Pardo,466.1,2,train
190001306422,Pardo,681.72,9,val
190001332012,Pardo,713.64,9,test
190001152225,White,639.94,9,train
190001613641,Pardo,558.62,6,test
190001375967,Pardo,482.98,3,test
190001687847,Pardo,595.7,8,val
190001328685,White,615.9599999999999,8,test
190001586106,Pardo,395.19999999999993,0,val
190001032398,Pardo,502.3,4,train
190001708903,White,538.0600000000001,6,train
190001295559,White,630.36,8,train
190001606658,White,658.86,9,train
190002082954,Pardo,645.22,9,val
190001098391,White,632.36,8,train
190001514029,Black,455.23999999999995,2,train
190001208269,Black,574.78,7,train
190001878316,Pardo,524.1600000000001,5,val
190001489832,Pardo,523.9399999999999,5,train
190001325022,White,734.0799999999999,9,train
190001743856,Pardo,484.6,3,train
190002034201,White,647.92,9,test
190001599649,Pardo,598.2,8,val
190001059187,Pardo,511.3,4,train
190001895571,White,491.0,3,test
190001501006,Pardo,498.3,4,train
190001573521,Pardo,500.86,4,val
190001453221,Pardo,562.06,7,test
190001531405,Pardo,496.9799999999999,4,train
190001422582,Pardo,370.62,0,val
190001024419,White,540.74,6,train
190001741746,White,446.78000000000003,1,train
190002041024,Pardo,492.7,3,val
190001065030,Black,588.1800000000001,7,test
190001734488,White,692.14,9,train
190002137446,Black,468.48,2,test
190001332032,Pardo,539.18,6,train
190001512255,Pardo,533.1,5,train
190001596095,White,523.36,5,train
190001717100,White,483.71999999999997,3,train
190001779954,Pardo,452.78000000000003,2,train
190001906011,Pardo,507.06000000000006,4,train
190001522966,White,479.52,3,train
190001738000,White,517.96,5,val
190001416908,Pardo,499.06000000000006,4,train
190001212665,Pardo,531.28,5,train
190001067020,White,479.41999999999996,3,train
190001486241,Pardo,591.72,7,train
190001532405,White,644.62,9,val
190001517798,White,530.5200000000001,5,val
190001791980,Black,488.9200000000001,3,val
190001163457,Pardo,534.3199999999999,5,train
190001479054,White,535.42,6,train
190001291932,White,583.0600000000001,7,train
190001113516,Pardo,594.5200000000001,8,val
190001262807,White,688.92,9,train
190001263060,Black,438.3,1,train
190001531254,Pardo,482.12000000000006,3,train
190001073850,White,512.86,4,train
190001759696,Pardo,497.38,4,test
190001111088,Pardo,415.28000000000003,0,test
190001713634,White,629.28,8,train
190001065119,White,553.9,6,test
190001738096,Pardo,489.46000000000004,3,train
190001480461,Black,460.91999999999996,2,train
190001610114,White,638.88,9,train
190001497124,White,748.6600000000001,9,train
190001210627,White,536.28,6,train
190001372234,Black,669.6,9,train
190001422579,Pardo,553.5,6,val
190001310828,White,546.54,6,test
190001176352,Pardo,482.52,3,test
190001310266,Black,505.64,4,train
190001450624,Black,542.6,6,val
190001751900,Pardo,480.67999999999995,3,test
190001589949,White,502.16,4,train
190001493976,White,503.1,4,test
190001127256,Black,459.64,2,train
190001435350,White,497.7799999999999,4,train
190001194502,White,534.9,5,val
190001393410,Black,546.42,6,train
190001905941,White,600.04,8,train
190001764364,Pardo,572.64,7,train
190001119045,Pardo,428.62,1,val
190001108270,Pardo,604.5799999999999,8,val
190002281899,Black,665.5200000000001,9,val
190001133555,Asian,505.75999999999993,4,test
190001585533,Pardo,719.0600000000001,9,val
190001212837,Pardo,631.2,8,val
190001332144,White,451.64,1,test
190001024607,Pardo,471.93999999999994,2,test
190001902434,Pardo,490.62,3,train
190001342890,White,581.96,7,val
190001299523,White,621.6800000000001,8,train
190001596590,White,491.3,3,train
